country,year,sex,age,suicides/100k pop,gdp_per_capita ($),generation,GDP_for_year ($),log_rate
82,2000,1,5,49.08,31446,1,1344652203,3.913621727
82,2000,1,4,25.37,31446,5,1344652203,3.272227
82,2000,0,5,23.21,31446,1,1344652203,3.186765771
82,2000,1,2,15.65,31446,0,1344652203,2.812410216
82,2000,1,1,12.54,31446,2,1344652203,2.605648267
82,2000,0,2,8.03,31446,0,1344652203,2.200552367
82,2000,0,4,7.94,31446,5,1344652203,2.190535589
82,2000,0,0,7.68,31446,2,1344652203,2.161021529
82,2000,1,0,6.51,31446,2,1344652203,2.016235466
82,2000,0,1,5.94,31446,2,1344652203,1.937301775
82,2000,1,3,1.97,31446,4,1344652203,1.088561953
82,2000,0,3,0.42,31446,4,1344652203,0.350656872
82,2001,1,5,51.72,28774,5,908104587,3.96499489
82,2001,0,5,23.9,28774,5,908104587,3.214867803
82,2001,1,4,20.53,28774,5,908104587,3.069447311
82,2001,1,1,16.18,28774,2,908104587,2.843745917
82,2001,1,2,11.34,28774,0,908104587,2.512846018
82,2001,1,0,9.71,28774,4,908104587,2.371177884
82,2001,0,4,9.62,28774,5,908104587,2.362739016
82,2001,0,2,7.77,28774,0,908104587,2.171336806
82,2001,0,0,7.65,28774,4,908104587,2.157559321
82,2001,0,1,7.4,28774,2,908104587,2.128231706
82,2001,1,3,1.16,28774,4,908104587,0.770108222
82,2001,0,3,0.82,28774,4,908104587,0.598836501
82,2002,1,5,51.08,29048,5,1746879680,3.952780998
82,2002,0,5,35.45,29048,5,1746879680,3.595941458
82,2002,1,4,15.98,29048,5,1746879680,2.832036181
82,2002,1,2,14.94,29048,0,1746879680,2.768831673
82,2002,1,1,14.29,29048,2,1746879680,2.72719902
82,2002,0,0,9.54,29048,4,1746879680,2.355177543
82,2002,0,2,9.02,29048,0,1746879680,2.304583096
82,2002,0,4,8.17,29048,5,1746879680,2.215937286
82,2002,0,1,6.99,29048,2,1746879680,2.07819076
82,2002,1,0,6.93,29048,4,1746879680,2.070653036
82,2002,0,3,0,29048,4,1746879680,0
82,2002,1,3,0,29048,4,1746879680,0
82,2003,1,5,55.84,30067,5,1782870239,4.040240303
82,2003,0,5,28.07,30067,5,1782870239,3.369706715
82,2003,1,4,17.82,30067,5,1782870239,2.934920134
82,2003,1,1,14.4,30067,2,1782870239,2.734367509
82,2003,1,2,12.83,30067,0,1782870239,2.626840146
82,2003,0,4,11.17,30067,5,1782870239,2.498973907
82,2003,1,0,10.84,30067,4,1782870239,2.471483629
82,2003,0,2,7.16,30067,0,1782870239,2.099244169
82,2003,0,1,6.98,30067,2,1782870239,2.076938411
82,2003,0,0,6.07,30067,4,1782870239,1.95586048
82,2003,0,3,0.8,30067,4,1782870239,0.587786665
82,2003,1,3,0.76,30067,4,1782870239,0.565313809
82,2004,1,5,57.01,34799,5,1775559425,4.060615409
82,2004,0,5,22.99,34799,5,1775559425,3.177637077
82,2004,1,4,19.84,34799,5,1775559425,3.036874217
82,2004,1,2,14.54,34799,0,1775559425,2.743417345
82,2004,0,4,12.98,34799,5,1775559425,2.637627737
82,2004,1,1,12.92,34799,2,1775559425,2.633326655
82,2004,0,2,8.7,34799,0,1775559425,2.272125886
82,2004,0,1,6.25,34799,2,1775559425,1.981001469
82,2004,1,0,5.69,34799,4,1775559425,1.900613874
82,2004,0,0,4.54,34799,4,1775559425,1.711994501
82,2004,0,3,1.64,34799,4,1775559425,0.970778917
82,2004,1,3,0.38,34799,4,1775559425,0.322083499
82,2005,1,5,72.4,38122,5,1431330824,4.295923936
82,2005,1,4,22.86,38122,5,1431330824,3.172203417
82,2005,0,5,17.13,38122,5,1431330824,2.897568025
82,2005,1,2,16.34,38122,0,1431330824,2.853015971
82,2005,1,1,13.93,38122,2,1431330824,2.703372612
82,2005,0,4,10.4,38122,5,1431330824,2.433613355
82,2005,0,2,8.27,38122,0,1431330824,2.22678338
82,2005,1,0,6.84,38122,4,1431330824,2.059238834
82,2005,0,0,5.76,38122,4,1431330824,1.91102289
82,2005,0,1,5.18,38122,2,1431330824,1.821318271
82,2005,0,3,1.22,38122,4,1431330824,0.797507196
82,2005,1,3,0,38122,4,1431330824,0
82,2006,1,5,29.98,43318,5,1768330137,3.433341835
82,2006,0,5,28.11,43318,5,1768330137,3.371081758
82,2006,1,4,22.41,43318,5,1768330137,3.153163282
82,2006,1,2,19.17,43318,0,1768330137,3.004196352
82,2006,0,4,14.26,43318,5,1768330137,2.725235026
82,2006,1,1,9.36,43318,2,1768330137,2.337952237
82,2006,0,2,8.93,43318,0,1768330137,2.295560478
82,2006,0,1,8.2,43318,2,1768330137,2.219203484
82,2006,1,0,6.24,43318,4,1768330137,1.979621206
82,2006,0,0,1.29,43318,4,1768330137,0.828551818
82,2006,0,3,0.41,43318,4,1768330137,0.343589704
82,2006,1,3,0.39,43318,4,1768330137,0.329303747
82,2007,1,5,60,53098,5,407337865,4.110873864
82,2007,0,5,24.89,53098,5,407337865,3.253856794
82,2007,1,4,15.36,53098,5,407337865,2.794839331
82,2007,0,4,14.19,53098,5,407337865,2.720637317
82,2007,1,2,12.64,53098,0,407337865,2.613006652
82,2007,1,1,10.63,53098,2,407337865,2.453587967
82,2007,1,0,9.91,53098,4,407337865,2.3896798
82,2007,0,2,7.56,53098,0,407337865,2.14710019
82,2007,0,1,6.3,53098,2,407337865,1.987874348
82,2007,0,0,4.28,53098,4,407337865,1.663926098
82,2007,0,3,0,53098,3,407337865,0
82,2007,1,3,0,53098,3,407337865,0
82,2008,1,5,58.95,55735,5,1047646632,4.093510881
82,2008,0,5,18.11,55735,5,1047646632,2.950211758
82,2008,1,4,17.36,55735,5,1047646632,2.910174385
82,2008,1,2,15.11,55735,0,1047646632,2.779440197
82,2008,1,1,10.15,55735,2,1047646632,2.411439498
82,2008,0,4,9.77,55735,5,1047646632,2.376764491
82,2008,0,2,7.3,55735,0,1047646632,2.116255515
82,2008,0,1,4.88,55735,2,1047646632,1.771556762
82,2008,0,0,4.57,55735,4,1047646632,1.717395054
82,2008,1,0,3.64,55735,4,1047646632,1.534714366
82,2008,1,3,0.41,55735,3,1047646632,0.343589704
82,2008,0,3,0,55735,3,1047646632,0
82,2009,1,5,43.65,54413,5,865140558,3.798854307
82,2009,0,5,23.72,54413,5,865140558,3.207612633
82,2009,1,4,16.67,54413,5,865140558,2.871868286
82,2009,1,2,15.88,54413,0,865140558,2.826129489
82,2009,1,1,14.93,54413,2,865140558,2.768204124
82,2009,0,4,10.53,54413,5,865140558,2.444952334
82,2009,1,0,8.25,54413,4,865140558,2.224623552
82,2009,0,2,6.38,54413,0,865140558,1.998773639
82,2009,0,0,4.4,54413,4,865140558,1.686398954
82,2009,0,1,3.03,54413,2,865140558,1.393766376
82,2009,0,3,1.31,54413,3,865140558,0.837247525
82,2009,1,3,0.83,54413,3,865140558,0.604315967
82,2010,1,5,50.66,66099,5,198580898,3.944683788
82,2010,1,4,15.2,66099,5,198580898,2.785011242
82,2010,1,2,15.04,66099,2,198580898,2.775085602
82,2010,0,5,14.83,66099,5,198580898,2.761906874
82,2010,0,4,8.51,66099,5,198580898,2.252343877
82,2010,1,1,7.29,66099,2,198580898,2.115049969
82,2010,0,2,5.39,66099,2,198580898,1.854734268
82,2010,0,0,5.14,66099,4,198580898,1.814824742
82,2010,0,1,4.04,66099,2,198580898,1.617406082
82,2010,1,0,2.71,66099,4,198580898,1.311031877
82,2010,1,3,0.42,66099,3,198580898,0.350656872
82,2010,0,3,0,66099,3,198580898,0
82,2011,1,5,32.2,76638,5,1089019435,3.502549876
82,2011,1,4,20.38,76638,0,1089019435,3.062455906
82,2011,0,5,14.23,76638,5,1089019435,2.723267167
82,2011,1,2,13,76638,2,1089019435,2.63905733
82,2011,0,4,12.08,76638,0,1089019435,2.571084346
82,2011,1,1,6.69,76638,4,1089019435,2.039920784
82,2011,0,2,5.54,76638,2,1089019435,1.877937165
82,2011,0,0,5.49,76638,4,1089019435,1.870262531
82,2011,1,0,4.6,76638,4,1089019435,1.722766598
82,2011,0,1,2.75,76638,4,1089019435,1.32175584
82,2011,0,3,0,76638,3,1089019435,0
82,2011,1,3,0,76638,3,1089019435,0
82,2012,1,5,36.02,80040,5,1384094444,3.611458307
82,2012,1,4,25.82,80040,0,1384094444,3.289147878
82,2012,0,5,17.22,80040,5,1384094444,2.902519892
82,2012,1,2,14.33,80040,2,1384094444,2.729811693
82,2012,0,2,10.43,80040,2,1384094444,2.436241478
82,2012,0,4,9.55,80040,0,1384094444,2.35612586
82,2012,1,1,8.34,80040,4,1384094444,2.234306252
82,2012,1,0,7.18,80040,4,1384094444,2.101692151
82,2012,0,0,6.57,80040,4,1384094444,2.024193067
82,2012,0,1,5.24,80040,4,1384094444,1.830980182
82,2012,0,3,0.47,80040,3,1384094444,0.385262401
82,2012,1,3,0.45,80040,3,1384094444,0.371563556
82,2013,1,5,40.55,83151,5,488350517,3.726897521
82,2013,1,4,22.69,83151,0,488350517,3.165053018
82,2013,0,5,15.35,83151,5,488350517,2.794227897
82,2013,1,2,12.5,83151,2,488350517,2.602689685
82,2013,1,0,11.36,83151,4,488350517,2.514465452
82,2013,1,1,10.93,83151,4,488350517,2.479056236
82,2013,0,4,7.8,83151,0,488350517,2.174751721
82,2013,0,2,6.34,83151,2,488350517,1.993338843
82,2013,0,0,5.82,83151,4,488350517,1.919859472
82,2013,0,1,4.53,83151,4,488350517,1.710187816
82,2013,0,3,0,83151,3,488350517,0
82,2013,1,3,0,83151,3,488350517,0
82,2014,1,5,43.81,84442,5,1993112963,3.802431329
82,2014,1,4,25.05,84442,0,1993112963,3.260017768
82,2014,1,2,11.94,84442,2,1993112963,2.560323289
82,2014,1,1,11.18,84442,4,1993112963,2.499795262
82,2014,0,5,10.27,84442,5,1993112963,2.422144328
82,2014,0,4,8.49,84442,0,1993112963,2.250238613
82,2014,1,0,7.71,84442,4,1993112963,2.164471791
82,2014,0,2,7.29,84442,2,1993112963,2.115049969
82,2014,0,1,3.11,84442,4,1993112963,1.413423029
82,2014,0,0,1.99,84442,4,1993112963,1.095273387
82,2014,0,3,0.48,84442,3,1993112963,0.392042088
82,2014,1,3,0.46,84442,3,1993112963,0.378436436
82,2015,1,5,21.11,81766,5,844918342,3.096029995
82,2015,1,4,18.07,81766,0,844918342,2.94811642
82,2015,1,2,13.03,81766,2,844918342,2.641197894
82,2015,0,5,12.55,81766,5,844918342,2.606386547
82,2015,1,1,11.1,81766,4,844918342,2.493205453
82,2015,1,0,7.37,81766,4,844918342,2.124653885
82,2015,0,4,6.72,81766,0,844918342,2.043814364
82,2015,0,1,6.18,81766,4,844918342,1.971299383
82,2015,0,0,6.02,81766,4,844918342,1.948763218
82,2015,0,2,5.71,81766,2,844918342,1.903598951
82,2015,1,3,0.94,81766,3,844918342,0.662687973
82,2015,0,3,0.49,81766,3,844918342,0.39877612
83,1992,1,5,55.61,3143,1,1748581178,4.036185648
83,1992,1,2,43.85,3143,0,1748581178,3.803323589
83,1992,1,4,40.64,3143,5,1748581178,3.729061244
83,1992,1,1,25.42,3143,0,1748581178,3.274121299
83,1992,1,0,13.19,3143,2,1748581178,2.652537491
83,1992,0,4,10.99,3143,5,1748581178,2.484072969
83,1992,0,5,10.7,3143,1,1748581178,2.459588842
83,1992,0,2,6.95,3143,0,1748581178,2.073171929
83,1992,0,1,4.16,3143,0,1748581178,1.640936579
83,1992,0,0,1.78,3143,2,1748581178,1.022450928
83,1992,0,3,0.48,3143,4,1748581178,0.392042088
83,1992,1,3,0.46,3143,4,1748581178,0.378436436
83,1993,1,5,49.43,3334,1,727668083,3.920586236
83,1993,1,2,43.56,3334,0,727668083,3.796836596
83,1993,1,4,35.01,3334,5,727668083,3.583796678
83,1993,1,1,23.85,3334,0,727668083,3.212857753
83,1993,1,0,12.37,3334,2,727668083,2.593013391
83,1993,0,5,11.1,3334,1,727668083,2.493205453
83,1993,0,4,7.32,3334,5,727668083,2.118662255
83,1993,0,2,5.28,3334,0,727668083,1.83736998
83,1993,0,1,4.23,3334,0,727668083,1.654411278
83,1993,0,0,2.73,3334,2,727668083,1.316408234
83,1993,1,3,0.46,3334,4,727668083,0.378436436
83,1993,0,3,0,3334,4,727668083,0
83,1994,1,5,48.5,4036,1,1395472854,3.90197267
83,1994,1,2,37.63,4036,0,1395472854,3.654029177
83,1994,1,4,36.2,4036,5,1395472854,3.616308761
83,1994,1,1,21.94,4036,0,1395472854,3.132882112
83,1994,1,0,14.64,4036,2,1395472854,2.749831735
83,1994,0,5,7.36,4036,1,1395472854,2.123458427
83,1994,0,2,6.96,4036,0,1395472854,2.074429
83,1994,0,4,5.79,4036,5,1395472854,1.915450942
83,1994,0,0,2.76,4036,2,1395472854,1.324418957
83,1994,0,1,2.12,4036,0,1395472854,1.137833002
83,1994,1,3,0.9,4036,4,1395472854,0.641853886
83,1994,0,3,0.24,4036,4,1395472854,0.21511138
83,1995,1,5,54.46,5141,1,36760639,4.01566204
83,1995,1,4,39.2,5141,5,36760639,3.693866996
83,1995,1,2,38.05,5141,0,36760639,3.664842876
83,1995,1,1,24.38,5141,2,36760639,3.233961462
83,1995,1,0,12.6,5141,2,36760639,2.610069793
83,1995,0,4,8.04,5141,5,36760639,2.201659174
83,1995,0,2,6.45,5141,0,36760639,2.008214032
83,1995,0,5,6.35,5141,1,36760639,1.994700313
83,1995,0,1,4.79,5141,2,36760639,1.756132292
83,1995,0,0,2.03,5141,2,36760639,1.10856262
83,1995,0,3,1.2,5141,4,36760639,0.78845736
83,1995,1,3,1.15,5141,4,36760639,0.765467842
83,1996,1,5,41.13,5529,1,2052110039,3.740760076
83,1996,1,4,37.1,5529,5,2052110039,3.640214282
83,1996,1,2,33.43,5529,0,2052110039,3.538928277
83,1996,1,1,23.13,5529,2,2052110039,3.18345588
83,1996,1,0,13.28,5529,2,2052110039,2.658859957
83,1996,0,5,7.61,5529,1,2052110039,2.152924318
83,1996,0,2,6.77,5529,0,2052110039,2.050270164
83,1996,0,4,6.18,5529,5,2052110039,1.971299383
83,1996,0,1,2.4,5529,2,2052110039,1.223775432
83,1996,1,3,1.87,5529,4,2052110039,1.05431203
83,1996,0,0,1.11,5529,2,2052110039,0.746687947
83,1996,0,3,0.49,5529,4,2052110039,0.39877612
83,1997,1,5,43.07,5468,1,1890345765,3.785779279
83,1997,1,2,35.24,5468,0,1890345765,3.590163481
83,1997,1,4,31.75,5468,5,1890345765,3.488902962
83,1997,1,1,18.12,5468,2,1890345765,2.950734908
83,1997,1,0,9.76,5468,2,1890345765,2.375835555
83,1997,0,5,9.37,5468,1,1890345765,2.338917022
83,1997,0,4,6.61,5468,5,1890345765,2.029463172
83,1997,0,2,5.88,5468,0,1890345765,1.928618652
83,1997,0,0,2.2,5468,2,1890345765,1.16315081
83,1997,0,1,1.86,5468,2,1890345765,1.050821625
83,1997,1,3,0.24,5468,4,1890345765,0.21511138
83,1997,0,3,0,5468,4,1890345765,0
83,1998,1,2,39.54,5871,0,235871866,3.702289141
83,1998,1,5,36.18,5871,1,235871866,3.615770982
83,1998,1,4,30.19,5871,5,235871866,3.440097531
83,1998,1,1,21.01,5871,2,235871866,3.091496896
83,1998,1,0,14.38,5871,2,235871866,2.733067964
83,1998,0,4,6.21,5871,5,235871866,1.975468951
83,1998,0,5,6.19,5871,1,235871866,1.972691172
83,1998,0,2,5.02,5871,0,235871866,1.795087259
83,1998,0,0,1.32,5871,2,235871866,0.841567186
83,1998,0,1,1.32,5871,2,235871866,0.841567186
83,1998,1,3,0.48,5871,4,235871866,0.392042088
83,1998,0,3,0,5871,4,235871866,0
83,1999,1,5,42.5,5966,1,350324815,3.772760938
83,1999,1,4,39.25,5966,5,350324815,3.695110004
83,1999,1,2,37.4,5966,0,350324815,3.64805746
83,1999,1,1,16.94,5966,2,350324815,2.887032857
83,1999,1,0,12.29,5966,2,350324815,2.587011873
83,1999,0,4,6.21,5966,5,350324815,1.975468951
83,1999,0,5,5.94,5966,1,350324815,1.937301775
83,1999,0,2,5.74,5966,0,350324815,1.908059925
83,1999,0,1,2.59,5966,2,350324815,1.278152203
83,1999,0,0,1.98,5966,2,350324815,1.091923301
83,1999,1,3,1.24,5966,4,350324815,0.806475866
83,1999,0,3,0,5966,4,350324815,0
83,2000,1,5,42.6,5696,1,949895450,3.77505715
83,2000,1,4,36.41,5696,5,949895450,3.621938048
83,2000,1,2,35.72,5696,0,949895450,3.603321566
83,2000,1,1,20.59,5696,2,949895450,3.072230245
83,2000,1,0,14.07,5696,2,949895450,2.712706013
83,2000,0,5,9.57,5696,1,949895450,2.3580198
83,2000,0,2,8.25,5696,0,949895450,2.224623552
83,2000,0,4,8.05,5696,5,949895450,2.202764758
83,2000,0,0,2,5696,2,949895450,1.098612289
83,2000,0,1,1.78,5696,2,949895450,1.022450928
83,2000,1,3,0.77,5696,4,949895450,0.570979547
83,2000,0,3,0.27,5696,4,949895450,0.2390169
83,2001,1,5,42.98,6020,5,638246378,3.783734985
83,2001,1,2,35.83,6020,0,638246378,3.60631273
83,2001,1,4,30.98,6020,5,638246378,3.465110707
83,2001,1,1,22.85,6020,2,638246378,3.171784217
83,2001,1,0,13.04,6020,4,638246378,2.641910399
83,2001,0,5,8.85,6020,5,638246378,2.287471455
83,2001,0,2,7.05,6020,0,638246378,2.085672091
83,2001,0,4,5.17,6020,5,638246378,1.819698838
83,2001,0,1,2.78,6020,2,638246378,1.32972401
83,2001,0,0,1.56,6020,4,638246378,0.940007258
83,2001,1,3,0.79,6020,4,638246378,0.58221562
83,2001,0,3,0,6020,4,638246378,0
83,2002,1,5,61.04,6869,5,723869763,4.127779338
83,2002,1,2,37.52,6869,0,723869763,3.651177587
83,2002,1,4,34.03,6869,5,723869763,3.556204837
83,2002,1,1,23.18,6869,2,723869763,3.185525845
83,2002,1,0,11.26,6869,4,723869763,2.506341931
83,2002,0,5,9.19,6869,5,723869763,2.321406847
83,2002,0,4,5.53,6869,5,723869763,1.876406943
83,2002,0,2,4.99,6869,0,723869763,1.790091412
83,2002,0,1,2.46,6869,2,723869763,1.241268589
83,2002,0,0,2.03,6869,4,723869763,1.10856262
83,2002,1,3,0.54,6869,4,723869763,0.431782416
83,2002,0,3,0,6869,4,723869763,0
83,2003,1,2,44.7,9138,0,512872762,3.822098298
83,2003,1,4,35.89,9138,5,512872762,3.607940512
83,2003,1,5,35.35,9138,5,512872762,3.593194204
83,2003,1,1,19.27,9138,2,512872762,3.00914196
83,2003,1,0,11.43,9138,4,512872762,2.520112906
83,2003,0,4,6.85,9138,5,512872762,2.060513532
83,2003,0,2,6.15,9138,0,512872762,1.967112357
83,2003,0,5,5.37,9138,5,512872762,1.85159947
83,2003,0,1,2.4,9138,2,512872762,1.223775432
83,2003,0,0,0.91,9138,4,512872762,0.647103242
83,2003,1,3,0.84,9138,4,512872762,0.609765572
83,2003,0,3,0,9138,4,512872762,0
83,2004,1,2,36.78,11177,0,1405960290,3.631779862
83,2004,1,4,30.65,11177,5,1405960290,3.454738149
83,2004,1,5,29.94,11177,5,1405960290,3.432049845
83,2004,1,1,18.29,11177,2,1405960290,2.959586827
83,2004,1,0,12.07,11177,4,1405960290,2.570319528
83,2004,0,4,6.93,11177,5,1405960290,2.070653036
83,2004,0,2,6.67,11177,0,1405960290,2.037316615
83,2004,0,5,5.79,11177,5,1405960290,1.915450942
83,2004,0,1,1.86,11177,2,1405960290,1.050821625
83,2004,0,0,1.63,11177,4,1405960290,0.966983846
83,2004,1,3,0.29,11177,4,1405960290,0.254642218
83,2004,0,3,0,11177,4,1405960290,0
83,2005,1,5,45.25,12229,5,1726969333,3.834061464
83,2005,1,2,34.97,12229,0,1726969333,3.582685258
83,2005,1,4,32.55,12229,5,1726969333,3.513036863
83,2005,1,1,19.41,12229,2,1726969333,3.016024977
83,2005,1,0,12.95,12229,4,1726969333,2.635479508
83,2005,0,5,6.22,12229,5,1726969333,1.976854953
83,2005,0,2,5.91,12229,0,1726969333,1.932969638
83,2005,0,4,4.08,12229,5,1726969333,1.625311262
83,2005,0,1,2.05,12229,2,1726969333,1.115141591
83,2005,0,0,1.66,12229,4,1726969333,0.978326123
83,2005,0,3,0.32,12229,4,1726969333,0.277631737
83,2005,1,3,0,12229,4,1726969333,0
83,2006,0,0,0,13763,4,1877252658,0
83,2006,0,1,0,13763,2,1877252658,0
83,2006,0,2,0,13763,0,1877252658,0
83,2006,0,3,0,13763,4,1877252658,0
83,2006,0,4,0,13763,5,1877252658,0
83,2006,0,5,0,13763,5,1877252658,0
83,2006,1,0,0,13763,4,1877252658,0
83,2006,1,1,0,13763,2,1877252658,0
83,2006,1,2,0,13763,0,1877252658,0
83,2006,1,3,0,13763,4,1877252658,0
83,2006,1,4,0,13763,5,1877252658,0
83,2006,1,5,0,13763,5,1877252658,0
83,2007,0,0,0,16815,4,404899905,0
83,2007,0,1,0,16815,2,404899905,0
83,2007,0,2,0,16815,0,404899905,0
83,2007,0,3,0,16815,3,404899905,0
83,2007,0,4,0,16815,5,404899905,0
83,2007,0,5,0,16815,5,404899905,0
83,2007,1,0,0,16815,4,404899905,0
83,2007,1,1,0,16815,2,404899905,0
83,2007,1,2,0,16815,0,404899905,0
83,2007,1,3,0,16815,3,404899905,0
83,2007,1,4,0,16815,5,404899905,0
83,2007,1,5,0,16815,5,404899905,0
83,2008,1,4,29.87,19530,5,1540379407,3.429784839
83,2008,1,5,29.22,19530,5,1540379407,3.408503957
83,2008,1,2,28.59,19530,0,1540379407,3.387436466
83,2008,1,1,18.4,19530,2,1540379407,2.965273066
83,2008,1,0,10.05,19530,4,1540379407,2.402430428
83,2008,0,5,6.38,19530,5,1540379407,1.998773639
83,2008,0,2,4.66,19530,0,1540379407,1.733423892
83,2008,0,4,4.32,19530,5,1540379407,1.671473303
83,2008,0,0,1.25,19530,4,1540379407,0.810930216
83,2008,0,1,1.1,19530,2,1540379407,0.741937345
83,2008,0,3,0.36,19530,3,1540379407,0.3074847
83,2008,1,3,0,19530,3,1540379407,0
83,2009,1,5,37.54,17299,5,1248688042,3.651696663
83,2009,1,4,35.22,17299,5,1248688042,3.589611452
83,2009,1,2,31.26,17299,0,1248688042,3.473828073
83,2009,1,1,13.73,17299,2,1248688042,2.68988623
83,2009,1,0,9.8,17299,4,1248688042,2.379546134
83,2009,0,4,3.86,17299,5,1248688042,1.581038438
83,2009,0,2,2.71,17299,0,1248688042,1.311031877
83,2009,0,5,2.62,17299,5,1248688042,1.286474026
83,2009,0,1,1.32,17299,2,1248688042,0.841567186
83,2009,0,0,1.02,17299,4,1248688042,0.703097511
83,2009,0,3,0,17299,3,1248688042,0
83,2009,1,3,0,17299,3,1248688042,0
83,2010,1,5,35.05,17387,5,693300300,3.584906864
83,2010,1,2,30.67,17387,2,693300300,3.455369861
83,2010,1,4,30.66,17387,5,693300300,3.455054054
83,2010,1,1,16.09,17387,2,693300300,2.838493497
83,2010,1,0,10.63,17387,4,693300300,2.453587967
83,2010,0,5,5.71,17387,5,693300300,1.903598951
83,2010,0,2,5.02,17387,2,693300300,1.795087259
83,2010,0,4,4.44,17387,5,693300300,1.693779061
83,2010,0,0,1.85,17387,4,693300300,1.047318994
83,2010,0,1,1.77,17387,2,693300300,1.01884732
83,2010,1,3,1.42,17387,3,693300300,0.88376754
83,2010,0,3,0.37,17387,3,693300300,0.31481074
83,2012,1,5,34.28,18256,5,1075287556,3.563316231
83,2012,1,4,28.37,18256,0,1075287556,3.379973745
83,2012,1,2,26.18,18256,2,1075287556,3.302481409
83,2012,1,1,16.28,18256,4,1075287556,2.849549763
83,2012,1,0,11.2,18256,4,1075287556,2.501435952
83,2012,0,4,5.02,18256,0,1075287556,1.795087259
83,2012,0,2,3.89,18256,2,1075287556,1.587192303
83,2012,0,5,1.52,18256,5,1075287556,0.924258902
83,2012,0,1,1.16,18256,4,1075287556,0.770108222
83,2012,0,0,0.86,18256,4,1075287556,0.620576488
83,2012,1,3,0.72,18256,3,1075287556,0.542324291
83,2012,0,3,0,18256,3,1075287556,0
83,2013,1,5,39.98,19226,5,305898493,3.713084143
83,2013,1,4,32.55,19226,0,305898493,3.513036863
83,2013,1,2,26.08,19226,2,305898493,3.298795448
83,2013,1,1,17.45,19226,4,305898493,2.91506437
83,2013,1,0,10.99,19226,4,305898493,2.484072969
83,2013,0,4,4.28,19226,0,305898493,1.663926098
83,2013,0,2,4.13,19226,2,305898493,1.635105659
83,2013,0,5,3.5,19226,5,305898493,1.504077397
83,2013,0,0,2.95,19226,4,305898493,1.373715579
83,2013,0,1,1.64,19226,4,305898493,0.970778917
83,2013,1,3,0.36,19226,3,305898493,0.3074847
83,2013,0,3,0,19226,3,305898493,0
83,2014,1,5,41.34,19679,5,2130978163,3.745732266
83,2014,1,4,30.47,19679,0,2130978163,3.449034711
83,2014,1,2,22.18,19679,2,2130978163,3.143289838
83,2014,1,1,13.65,19679,4,2130978163,2.684440335
83,2014,1,0,8.75,19679,4,2130978163,2.277267285
83,2014,0,4,5.29,19679,0,2130978163,1.838961071
83,2014,0,5,3.44,19679,5,2130978163,1.490654376
83,2014,0,1,3.1,19679,4,2130978163,1.410986974
83,2014,0,2,3.07,19679,2,2130978163,1.403642999
83,2014,0,0,1.53,19679,4,2130978163,0.928219303
83,2014,0,3,0,19679,3,2130978163,0
83,2014,1,3,0,19679,3,2130978163,0
84,1995,1,5,104.65,11291,1,201781082,4.660131744
84,1995,1,4,76.23,11291,5,201781082,4.346787983
84,1995,1,2,60.46,11291,0,201781082,4.118386557
84,1995,1,1,36.46,11291,2,201781082,3.623273697
84,1995,1,0,33.71,11291,2,201781082,3.54702783
84,1995,0,5,27.3,11291,1,201781082,3.342861805
84,1995,0,4,21.79,11291,5,201781082,3.126321843
84,1995,0,2,15.31,11291,0,201781082,2.791778417
84,1995,0,1,10.72,11291,2,201781082,2.461296784
84,1995,0,0,4.16,11291,2,201781082,1.640936579
84,1995,1,3,2.28,11291,4,201781082,1.187843422
84,1995,0,3,0.8,11291,4,201781082,0.587786665
84,1996,1,5,114.94,11346,1,5186537,4.753072816
84,1996,1,4,92.83,11346,5,5186537,4.541484634
84,1996,1,2,61.27,11346,0,5186537,4.131479769
84,1996,1,1,44.77,11346,2,5186537,3.823628855
84,1996,0,5,26.76,11346,1,5186537,3.323596136
84,1996,0,4,23.57,11346,5,5186537,3.201526187
84,1996,1,0,21.58,11346,2,5186537,3.117064559
84,1996,0,2,19.37,11346,0,5186537,3.01406323
84,1996,0,1,6.69,11346,2,5186537,2.039920784
84,1996,0,0,6.21,11346,2,5186537,1.975468951
84,1996,0,3,1.6,11346,4,5186537,0.955511445
84,1996,1,3,1.52,11346,4,5186537,0.924258902
84,1997,1,5,115.67,11014,1,725695874,4.759349437
84,1997,1,4,81.08,11014,5,725695874,4.407694381
84,1997,1,2,66.09,11014,0,725695874,4.206035002
84,1997,1,1,47.29,11014,2,725695874,3.8772245
84,1997,1,0,26.4,11014,2,725695874,3.310543013
84,1997,0,5,25.64,11014,1,725695874,3.282413846
84,1997,0,2,18.95,11014,0,725695874,2.993229143
84,1997,0,4,16.12,11014,5,725695874,2.840247371
84,1997,0,1,6.15,11014,2,725695874,1.967112357
84,1997,0,0,3.47,11014,2,725695874,1.497388409
84,1997,1,3,2.4,11014,4,725695874,1.223775432
84,1997,0,3,0.84,11014,4,725695874,0.609765572
84,1998,1,5,104.32,11767,1,650598892,4.657003335
84,1998,1,4,78.7,11767,5,650598892,4.378269586
84,1998,1,2,68.7,11767,0,650598892,4.244200318
84,1998,1,0,39.31,11767,2,650598892,3.696599577
84,1998,1,1,33.82,11767,2,650598892,3.550191934
84,1998,0,5,29.1,11767,1,650598892,3.404525172
84,1998,0,4,19.31,11767,5,650598892,3.011113376
84,1998,0,2,14.65,11767,0,650598892,2.750470917
